original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
14866,5.0,True,book,5,a_definir_apres_selection,what a beauty! I'm smitten please proceed with booking,,,,,
14872,5.0,True,book,3,a_definir_apres_selection,"HI. vacation please
5300 dollars for 8 days and I leave from Pittsburgh I go to anywhere",Pittsburgh,,,,5300
14887,5.0,True,book,3,a_definir_apres_selection,I AM IN BALTIMORE WANT TO GO TO LIMA,BALTIMORE,LIMA,,,
14899,4.5,True,book,4,a_definir_apres_selection,"Hi there, I'd like to book a trip from Boston please.",Boston,,,,
14916,5.0,True,book,2,a_definir_apres_selection,hello i am going to go to baltimore some time between september 10th and september 24th,,baltimore,september 10th,september 24th,
14925,5.0,True,book,3,a_definir_apres_selection,"hi my friend i am going to take a vacation. but i want to go many places
i am unsure where i shall go
i will leave from vancouver
can you tell me about Athens? what is available there?",vancouver,Athens,,,
14954,5.0,True,book,2,a_definir_apres_selection,"Hey there. I just want you to entertain me
I can't take any trips right now..
but if I could would I be able to get to Belem for under $3900?
I'm in Los Angeles",Los Angeles,Belem,,,under $3900
14962,5.0,True,book,3,a_definir_apres_selection,"HI there, I need to book a trip to La Paz. And I'll be departing from Belem.",Belem,La Paz,,,
14980,5.0,True,book,0,a_definir_apres_selection,"hi. paris to curitiba on september 24 please
i can spend 2300 dollars and must be home by 27th",paris,curitiba,september 24,27th,2300 dollars
14984,5.0,True,book,3,a_definir_apres_selection,Hey I think you can help me get from Stuttgart to Toronto right??,Stuttgart,Toronto,,,
15005,5.0,True,book,2,a_definir_apres_selection,"HI. I have to book my honeymoon … but I’m getting married in Fukuoka a week from today!!
Can you book something for two adults? We aren’t going far, just Hiroshami
",Fukuoka,Hiroshami,a week from today,,
15015,5.0,True,book,5,a_definir_apres_selection,"Hey, sweet! 200 bucks leftover! Ok pal, its no 5 star palace, but its affordable! Book that for two please",,,,,
15018,5.0,True,book,3,a_definir_apres_selection,Hi there! I'm looking for a nice getaway trip sometime between tomorrow and Monday September 26,,,tomorrow,Monday September 26,
15038,5.0,True,book,5,a_definir_apres_selection,I'll take the package,,,,,
15041,4.0,True,book,3,a_definir_apres_selection,I want to leave Kabul on or after Sept 6 please,Kabul,,Sept 6,,
15055,5.0,True,book,3,a_definir_apres_selection,"hello. I have internship offerings and I need to check out a few cities
im leaving essen and can only spend 2900 dollars, got it???",essen,,,,2900
15071,5.0,True,book,4,a_definir_apres_selection,ok. I want denver please,,denver,,,
15075,5.0,True,book,5,a_definir_apres_selection,oh wow - let’s do that then,,,,,
15091,4.5,True,book,4,a_definir_apres_selection,"Hi there! Hi there, I'm looking to book a trip from Tel Aviv, but I'm still undecided about destinations.
I have a couple of places in mind though.",Tel Aviv,,,,
15093,4.0,True,book,2,a_definir_apres_selection,Long Beach to Belo Horizonte September eighth,Long Beach,Belo Horizonte,September eighth,,
15097,4.0,True,book,3,a_definir_apres_selection,Seattle please leaving Jerusalem,Jerusalem,Seattle,,,
15099,5.0,True,book,2,a_definir_apres_selection,"pokemon hunter extraordinaire here. get me and my fellow trainer to Phili from Recife!!!
we can leave next tuesday",Recife,Phili,next tuesday,,
15109,5.0,True,book,5,a_definir_apres_selection,"Hi there, I'd like to book a trip!",,,,,
15132,4.0,True,book,3,a_definir_apres_selection,"I am SO done with my job right now. I wanna take a nice two week vacation and getting out of Rome
what could you get me in Curitiba?",Rome,Curitiba,,,
15138,4.0,True,book,4,a_definir_apres_selection,"I have clients to meet with in Rome, I need to travel there some time soon - anytime, any price.",,Rome,,,
15147,5.0,True,book,2,a_definir_apres_selection,"Let me tell you about the succulent oysters I had last time I was in Kingston..
I'm trying to get back there though, and to leave from Stuttgart
For 4300 dollars",Stuttgart,Kingston,,,4300
15173,5.0,True,book,3,a_definir_apres_selection,I want to go to Fukuoka and I want to leave from Kabul.,Kabul,Fukuoka,,,
15179,5.0,True,book,4,a_definir_apres_selection,"Hi, I'm looking to book a flight to Berlin please.",,Berlin,,,
15197,5.0,True,book,5,a_definir_apres_selection,That's perfect. I'll take it!,,,,,
15216,2.0,True,book,3,a_definir_apres_selection,"sooooo. in a bit of a pickle here and i need outta Tel Aviv ASAP.
can ya get me to valencia?",Tel Aviv,valencia,,,
15226,5.0,True,book,5,a_definir_apres_selection,Hi! I’ve got a little duty to take care of - family vacation time :smile:,,,,,
15246,5.0,True,book,5,a_definir_apres_selection,"yes, hi. i have to bring 4 clients - real big whigs, need to be well handled - on a schmoozing trip",,,,,
15262,5.0,True,book,5,a_definir_apres_selection,"that sounds fine. book business class please, you know how many travels?",,,,,
15264,5.0,True,book,5,a_definir_apres_selection,great - do it,,,,,
15291,5.0,True,book,4,a_definir_apres_selection,i live in toluca but want 2 vacation somewhere can u help me,toluca,,,,
15307,5.0,True,book,5,a_definir_apres_selection,"yeah, do that please",,,,,
15310,4.0,True,book,4,a_definir_apres_selection,hello. lima please,,lima,,,
15329,4.5,True,book,5,a_definir_apres_selection,"Hi there, I'd like to book a trip for the family, but we haven't decided on a destination yet.",,,,,
15357,5.0,True,book,4,a_definir_apres_selection,I need a 5 star hotel in Berlin,,Berlin,,,
15374,5.0,True,book,3,a_definir_apres_selection,TORONTO PLEASE AND FROM BELO HORIZONTE,BELO HORIZONTE,TORONTO,,,
15399,5.0,True,book,4,a_definir_apres_selection,"Hi there, I'm looking to book a trip to Manaus. Do you think you can help me find the best deal?",,Manaus,,,
15412,5.0,True,book,4,a_definir_apres_selection,out of kabul,kabul,,,,
15452,4.0,True,book,4,a_definir_apres_selection,Can you get me and my family a vacation that departs from Jerusalem?,Jerusalem,,,,
15458,5.0,True,book,2,a_definir_apres_selection,"Looking to book a swanky business trip - I have a few fish on the hook and I need some impressive digs to reel em in. There’s 5 of us, we’re in Munich, and I want to hear about your best hotel in Montreal
We’re leaving after 9/11",Munich,Montreal,after 9/11,,
15478,4.0,True,book,3,a_definir_apres_selection,"Hi. i need to get to cairo on the low
keep it flashy in terms of luxe
but no spreading the word about it..
we’re leaving from leon",leon,cairo,,,
15486,5.0,True,book,5,a_definir_apres_selection,"I'm good, thanks! I'm looking to book a trip for a group of children with me as their chaperone.",,,,,
15498,3.0,True,book,1,a_definir_apres_selection,from Fukuoka to Leon between 6 and 11th of September no budget- just tell me my options,Fukuoka,Leon,6,11th of September,
15511,3.0,True,book,4,a_definir_apres_selection,I would like to book a trip to Belo Horizonte,,Belo Horizonte,,,
15515,5.0,True,book,2,a_definir_apres_selection,"hi... i don't usually do this
as in, book my own trips, associate with proles like you
me and a friend need to go to fukuoka and be back in sapporo by the 13th of the month
i cant have this getting out though.. so i'm booking it myself
last time I had my staff book things I was swarmed by soul sucking paparazzi",sapporo,fukuoka,,13th,
15521,5.0,True,book,5,a_definir_apres_selection,fine. book that I supposed,,,,,
15522,5.0,True,book,4,a_definir_apres_selection,"Hi, I'd like to go to Burlington with my fiance.",,Burlington,,,
15546,5.0,True,book,3,a_definir_apres_selection,"i want to get some work done. there are a few puppers that need my magic touch
can you get me 4 days or more in Sendai for 5000",,Sendai,,,5000
15560,4.0,True,book,4,a_definir_apres_selection,"So, I am travelling a family trip.. since I am in charge I wanna go to Sao Paulo! That's my top destination..",,Sao Paulo,,,
15574,5.0,True,book,4,a_definir_apres_selection,I gotta get outta Phoenix,Phoenix,,,,
15599,5.0,True,book,4,a_definir_apres_selection,I want to go to Dublin,,Dublin,,,
15628,5.0,True,book,4,a_definir_apres_selection,"Hi there, I'd like to book a vacation to Queenstown please.",,Queenstown,,,
15634,4.5,True,book,5,a_definir_apres_selection,"Hi there, I'd love to book a vacation. I need a break!",,,,,
15672,5.0,True,book,5,a_definir_apres_selection,I have 14 days vacation,,,,,
15682,5.0,True,book,5,a_definir_apres_selection,Sounds pretty damn good! I’ll take er!,,,,,
15685,5.0,True,book,3,a_definir_apres_selection,I want to go to Santa Cruz from Indianapolis,Indianapolis,Santa Cruz,,,
15709,4.5,True,book,4,a_definir_apres_selection,Hi there! I need to get out of town on Tuesday September 6!,,,Tuesday September 6,,
15725,4.5,True,book,5,a_definir_apres_selection,Yes sure!,,,,,
15731,5.0,True,book,3,a_definir_apres_selection,i cant book anything so i’m just gonna waste your time so i can dream about a better life where i have vacation days left. can you check trips to cleveland from la paz,la paz,cleveland,,,
15746,4.5,True,book,5,a_definir_apres_selection,"Hey there, I need to book a trip to get away!",,,,,
15768,5.0,True,book,4,a_definir_apres_selection,I want to got to Kochi,,Kochi,,,
15778,5.0,True,book,5,a_definir_apres_selection,Perfect! Can you book me this trip then?,,,,,
15781,5.0,True,book,2,a_definir_apres_selection,I would like to go to Hiroshima from Seoul for 3500,Seoul,Hiroshima,,,3500
15794,4.0,True,book,4,a_definir_apres_selection,"Hey! I'm so tired, I just need to get out of Busan.",Busan,,,,
15822,5.0,True,book,0,a_definir_apres_selection,I want to go to denver from frankfurt for under 2900 from september 8th to 13th,frankfurt,denver,september 8th,13th,2900
15826,5.0,True,book,5,a_definir_apres_selection,Works for me. Book it,,,,,
15829,5.0,True,book,3,a_definir_apres_selection,Terribly! I need to get home to Los Angeles from Milan! It's an emergency hurry!!!,Milan,Los Angeles,,,
15837,5.0,True,book,5,a_definir_apres_selection,yes! please!!!,,,,,
15840,5.0,True,book,3,a_definir_apres_selection,I wanna lay low so i need to get out of tijuana. I think i’d like to go to rome,tijuana,rome,,,
15851,5.0,True,book,2,a_definir_apres_selection,I wanna leave Tel Aviv & go 2 Vitoria with 11 adults and we will spend 2000 at most,Tel Aviv,Vitoria,,,2000
15856,5.0,True,book,3,a_definir_apres_selection,"Hi there, my friends and I would like to go to Belo Horizonte from Tofino for a couple days please.",Tofino,Belo Horizonte,,,
15868,5.0,True,book,5,a_definir_apres_selection,"Hi! I have 6 days vacation and I don’t know where i’d like to go, was hoping you could help.",,,,,
15887,4.5,True,book,4,a_definir_apres_selection,"Hi there, I'd love to book a vacation from Frankfurt please.",Frankfurt,,,,
15913,5.0,True,book,2,a_definir_apres_selection,I need to impress some clients. I'd like to take them on a business trip to Hiroshima from Ulsan after September 20th.,Ulsan,Hiroshima,after September 20th,,
15932,4.0,True,book,5,a_definir_apres_selection,Hi I'd like to take a trip.,,,,,
15954,4.0,True,book,5,a_definir_apres_selection,"Okay then, I'll definitely take it. It sounds good.",,,,,
15958,5.0,True,book,1,a_definir_apres_selection,I would like to find a vacation between september 20th and October 4th from Sao Paulo to Leon,Sao Paulo,Leon,september 20th,October 4th,
15967,5.0,True,book,3,a_definir_apres_selection,"Katniss here, im in Rio de Janeiro and need to get to Paris to shoot a film",Rio de Janeiro,Paris,,,
15977,5.0,True,book,5,a_definir_apres_selection,I would like to take my wife and 3 kids on a vacation. can you help?,,,,,
16009,5.0,True,book,5,a_definir_apres_selection,Thatll work. Book it for me,,,,,
16057,5.0,True,book,3,a_definir_apres_selection,I want to go to Vitoria. from Tijuana,Tijuana,Vitoria,,,
16069,5.0,True,book,5,a_definir_apres_selection,not bad. yeah i’m down. wanna book it for me,,,,,
16095,4.5,True,book,4,a_definir_apres_selection,Yes please. I'll be leaving from Ciudad Juarez.,Ciudad Juarez,,,,
16132,5.0,True,book,5,a_definir_apres_selection,yo im taking 6 kids and 4 adults on a trip yo,,,,,
16143,5.0,True,book,3,a_definir_apres_selection,i wana go 2 boston from hiroshima,hiroshima,boston,,,
16172,4.5,True,book,5,a_definir_apres_selection,I want to book a trip for my honeymoon!,,,,,
16207,4.5,True,book,5,a_definir_apres_selection,"Yeah, I'm looking for an 8 day trip for the family.",,,,,
16233,5.0,True,book,3,a_definir_apres_selection,"Hi, I need to get to Melbourne from Fukuoka. unlimited budget and dates arent a concern and its just me travelling.",Fukuoka,Melbourne,,,
16239,5.0,True,book,5,a_definir_apres_selection,ok i’ll take it. Whats the hotel like?,,,,,
16247,5.0,True,book,2,a_definir_apres_selection,I need to get to Goiania from Beijing today or after but asap. emergency at home.,Beijing,Goiania,asap,,
16262,5.0,True,book,2,a_definir_apres_selection,I wanna go from Tijuana to Goiania for 4500,Tijuana,Goiania,,,4500
16275,2.0,True,book,5,a_definir_apres_selection,"Hi I'm looking for a cool place to go to with my friends, do you think you can help me?",,,,,
16313,5.0,True,book,3,a_definir_apres_selection,I want to go to san antonio from tijuana for 7 days,tijuana,san antonio,,,
16336,5.0,True,book,3,a_definir_apres_selection,I wanna get to sendai with my posse from santo domingo,santo domingo,sendai,,,
16352,5.0,True,book,2,a_definir_apres_selection,I wanna go to Sao Paulo from Osaka for 6800,Osaka,Sao Paulo,,,6800
16364,5.0,True,book,5,a_definir_apres_selection,Well sounds like a pretty legit voyage. Can you book it for me pls?,,,,,
16399,5.0,True,book,0,a_definir_apres_selection,Can you help me find a vacation package from Indianapolis to Essen for under 3500 and between September 6th and 22nd please?,Indianapolis,Essen,September 6th,22nd,under 3500
16406,5.0,True,book,0,a_definir_apres_selection,"I want to go to Miami from Beijing  between september 6th and 9th for 3500 and 5 adults altogether. The only thing I am flexible with is the price, if i need to I can increase it by 200",Beijing,Miami,september 6th,9th,3500
16411,5.0,True,book,3,a_definir_apres_selection,I need to get to St. Petersburg to shoot another movie. Im in Guadalajara,Guadalajara,St. Petersburg,,,
16424,4.5,True,book,5,a_definir_apres_selection,Hi there I'm looking for a trip for me and my assistant.,,,,,
16452,4.5,True,book,5,a_definir_apres_selection,That sounds like a pretty good deal.,,,,,
16456,3.0,True,book,3,a_definir_apres_selection,I wanna go to Guadalajara from Fort Lauderdale with 1 of my pals,Fort Lauderdale,Guadalajara,,,
16471,5.0,True,book,3,a_definir_apres_selection,I have $400 and 14 days vacation. Need to leave from Brasilia. Can you tell me where I can fly to.,Brasilia,,,,$400
16477,5.0,True,book,5,a_definir_apres_selection,Okay well it’s better than nothing at all. You can book this for me,,,,,
16482,5.0,True,book,4,a_definir_apres_selection,I would like to take my darling little munchkins and my beautiful wife with me on a lovely family vacation. We were thinking about going to Atlanta.,,Atlanta,,,
16500,5.0,True,book,5,a_definir_apres_selection,"Hey there, I'm excited to book a trip somewhere for me and my colleagues.",,,,,
16509,5.0,True,book,3,a_definir_apres_selection,Heyyy! I would like to book an awesome trip for me and ma gurls from Fort Lauderdale to Minneapolis.,Fort Lauderdale,Minneapolis,,,
16530,4.5,True,book,4,a_definir_apres_selection,"Hey, I need to get to Punta Cana! For some important business!",,Punta Cana,,,
16554,4.5,True,book,5,a_definir_apres_selection,"Sure, that sounds good. I'll take that! The children will enjoy it.",,,,,
16557,5.0,True,book,2,a_definir_apres_selection,Wanna get my parents out of Kingston. I've got 2000. need them gone between september 20th and october 10th,Kingston,,september 20th,october 10th,
16566,4.0,True,book,4,a_definir_apres_selection,Hey there I'm looking to go San Juan soon!,,San Juan,,,
16580,4.0,True,book,5,a_definir_apres_selection,"That's okay. It sounds good, I'll take it!",,,,,
16584,5.0,True,book,3,a_definir_apres_selection,I need to get to Rome! It’s a family emergency! I’m in Tel Aviv!,Tel Aviv,Rome,,,
16594,5.0,True,book,5,a_definir_apres_selection,"okay that’s fine, the airline said I would get a good discount due to the situation. Can you book it for me?",,,,,
16597,5.0,True,book,2,a_definir_apres_selection,Hi! I would like to go to Naples from London. I have 1200 and can go whenever.,London,Naples,,,1200
16607,5.0,True,book,4,a_definir_apres_selection,Okay Pittsburgh it is! What do you have available for my budget?,,Pittsburgh,,,
16611,5.0,True,book,5,a_definir_apres_selection,Okay thanks!  I'd like to book this one please,,,,,
16614,4.5,True,book,3,a_definir_apres_selection,"Hey, my colleagues and I want to go on a trip sometime between September 6 and September 10, if possible.",,,September 6,September 10,
16642,5.0,True,book,1,a_definir_apres_selection,What packages do you have available between september 7th and 13th from Columbus to Punta Cana?,Columbus,Punta Cana,september 7th,13th,
16660,5.0,True,book,5,a_definir_apres_selection,I’ll take that! How much?,,,,,
16662,5.0,True,book,5,a_definir_apres_selection,Perfect! Book it for me!,,,,,
16665,5.0,True,book,2,a_definir_apres_selection,I just won the 2900 jackpot on the slot machines!!!! WooHoo! I'm wanting to take my cute little grand-babies on a trip to Punta Cana from Santiago.,Santiago,Punta Cana,,,2900
16671,4.0,True,book,5,a_definir_apres_selection,"Hi, I'd like to book a trip for my family please.",,,,,
16685,5.0,True,book,4,a_definir_apres_selection,"I'd like to send my parents somewhere, from Kyoto",Kyoto,,,,
16725,4.0,True,book,5,a_definir_apres_selection,Hi there I'd like to take my family on vacation.,,,,,
16741,4.0,True,book,5,a_definir_apres_selection,"Wow, that's perfect! Yes, please book this trip for us! My family will be so happy!",,,,,
16747,5.0,True,book,4,a_definir_apres_selection,I need to bring my children to visit their mom who has been working very hard on a contract in Pittsburgh.,,Pittsburgh,,,
16769,4.0,True,book,3,a_definir_apres_selection,"hello, I’m looking for an impressive package to Minneapolis
from Sao Paulo
for 6 adults",Sao Paulo,Minneapolis,,,
16788,5.0,True,book,3,a_definir_apres_selection,"i want to leave Pittsburgh. for 9 days
and spend 0 dollars",Pittsburgh,,,,0 dollars
16807,5.0,True,book,2,a_definir_apres_selection,"Hello. Oh my next destination is my home.. as soon as I get off work
If I ever get off ....
But you know where I would really love to go?
Somewhere with sun.. anywhere really
Cleveland is so grey and dead this time of year
I've been dreaming of going down to South America
Would I ever be able to get to Campinas from here with 5200 dollars?",Cleveland,Campinas,,,5200
16818,5.0,True,book,3,a_definir_apres_selection,"HEY. I NEED TO GET TO SAN JUAN
FAMILY REUNION!
WE ARE LEAVING FROM LEON",LEON,SAN JUAN,,,
16837,5.0,True,book,2,a_definir_apres_selection,I absolutely positively must get my parents out of Salvador as long as possible between September 17 and October 8!:persevere:,Salvador,,September 17,October 8,
16855,5.0,True,book,5,a_definir_apres_selection,"hi i have been given access to multiple intership positions
all abroad
so I want to plan a trip to which ever one has the best deal to scope it out",,,,,
16880,4.0,True,book,1,a_definir_apres_selection,Beijing to Tijuana Sept 6-Sept 9,Beijing,Tijuana,Sept 6,Sept 9,
16898,4.0,True,book,3,a_definir_apres_selection,"I need a trip from Queenstown to Manaus. for 2
Luxurious
but I need you to keep it low key as well
a private resort ideally",Queenstown,Manaus,,,
16933,5.0,True,book,5,a_definir_apres_selection,"you know, I think I wanna go ahead and book that one.",,,,,
16936,5.0,True,book,4,a_definir_apres_selection,I need to get out of Beijing ASAP!!!!!!!!!!!!!,Beijing,,,,
16950,4.0,True,book,4,a_definir_apres_selection,Listen I'm on a budget soooooo I want you to find me the best deal ever understand? We want to go to Phoenix with the kids.,,Phoenix,,,
16968,5.0,True,book,4,a_definir_apres_selection,hi. i need to get the hell out of minneapolis,minneapolis,,,,
16993,5.0,True,book,4,a_definir_apres_selection,"im just... exhausted. i need to get out of toluca
and i cant make up my mind where to go
i know a couple places but
i dunno
maybe you can tell me which is better",toluca,,,,
17019,5.0,True,book,5,a_definir_apres_selection,ah that's ok .. seems like the best deal. I'll take it'\,,,,,
17022,5.0,True,book,4,a_definir_apres_selection,Get me outta St. Petersburg! I need a beach vacation!,St. Petersburg,,,,
17033,3.0,True,book,3,a_definir_apres_selection,Phoenix to Monterrey,Phoenix,Monterrey,,,
17048,5.0,True,book,5,a_definir_apres_selection,Hello. I have some business trips coming up,,,,,
17070,4.0,True,book,2,a_definir_apres_selection,hey yea so i need to get 5 adults and 1 child out of osaka between september 24 to the 27th or 28th,osaka,,september 24,27th or 28th,
17081,3.0,True,book,1,a_definir_apres_selection,I'm getting married on the 20th in San Jose and need to try to find a honeymoon to Toronto for 9 days... all under 2200,San Jose,Toronto,20th,,2200
17085,5.0,True,book,1,a_definir_apres_selection,i am travel from septeber 8 until 20. to berlin from santa cruz,berlin,santa cruz,septeber 8,20,
17103,5.0,True,book,5,a_definir_apres_selection,i like it. go with that one,,,,,
17106,5.0,True,book,4,a_definir_apres_selection,Hello! I need to go to Minneapolis please.,,Minneapolis,,,
17115,5.0,True,book,4,a_definir_apres_selection,i want to bring my kids to vitoria to see their mother. so 4 kids and one adult ticket please,,vitoria,,,
17130,5.0,True,book,3,a_definir_apres_selection,We have decided to go visit my sister in Sao Paulo. What do you have out of Santa Cruz?,Santa Cruz,Sao Paulo,,,
17142,5.0,True,book,5,a_definir_apres_selection,I rather fly economy and keep the rest as spending money! Can you please make the reservation fo rme?,,,,,
17146,5.0,True,book,4,a_definir_apres_selection,Hello. I am travelling with a pretty big group soon - September 24th we'll leave,,,September 24th,,
17156,5.0,True,book,5,a_definir_apres_selection,Ok. Sounds good - I think we'll book.,,,,,
17160,5.0,True,book,3,a_definir_apres_selection,I need to book a trip for my assistant and I.  I am only free to go between Sept 6 and Sept 18.,,,Sept 6,Sept 18,
17182,5.0,True,book,5,a_definir_apres_selection,"If the dates are right, I shall book!",,,,,
17184,5.0,True,book,4,a_definir_apres_selection,Perfect. Let's go with Manaus then. The other dogs will have to wait.,,Manaus,,,
17187,5.0,True,book,5,a_definir_apres_selection,"Hey there!! Hope I’m in the right place for family travel :wink: I have 7 kids
And a wife and 3 mistresses",,,,,
17197,5.0,True,book,5,a_definir_apres_selection,yes. i am going 2 bring my grand daughter with me......,,,,,
17216,2.0,True,book,5,a_definir_apres_selection,Hi!!! Can u help me find a vacation???,,,,,
17232,5.0,True,book,3,a_definir_apres_selection,hey I need to get home asap!!! PLEASE get me to Sapporo,,Sapporo,asap,,
17276,4.0,True,book,5,a_definir_apres_selection,ok well that's gonna have to be the winner in that case. go for it,,,,,
17297,4.0,True,book,3,a_definir_apres_selection,"My beeeeeauuuuuuutiful wedding will take place in Cordoba on Saturday and we decided to take a honeymoon after all, even though we will pretty broke from the wedding but it's okay, you only get married once, right?",Cordoba,,Saturday,,
17303,3.0,True,book,3,a_definir_apres_selection,"Kingston for 2, from Tofino",Tofino,Kingston,,,
17311,5.0,True,book,2,a_definir_apres_selection,"I have business in Belem… business that requires me to be in close proximity to 5-star hotel type clients. I’m leaving from Vitoria, 3200 dollar
budget",Vitoria,Belem,,,3200
17323,4.0,True,book,4,a_definir_apres_selection,"Hey, I live in beautiful Toronto but I kinda need a break from my friends, can you find me a getaway?",Toronto,,,,
17345,5.0,True,book,3,a_definir_apres_selection,"Pokemon !!!!!! I need to get to Curitiba
From Punta Cana
SNAP
Get me a seat next to Mewtwo on the plane :wink:",Punta Cana,Curitiba,,,
17386,4.0,True,book,4,a_definir_apres_selection,I need to maybe go to to Ciudad Juarez,,Ciudad Juarez,,,
17415,5.0,True,book,3,a_definir_apres_selection,Hello I am looking to bring my 6 kids and I to Portland and leave from Minneapolis. We can travel whenever and have no budgetary constraints.,Minneapolis,Portland,,,
17421,5.0,True,book,5,a_definir_apres_selection,ok!! Go for it!,,,,,
17441,5.0,True,book,5,a_definir_apres_selection,Perfect. Book. Thanks.,,,,,
17443,3.0,True,book,2,a_definir_apres_selection,"emergency flight out of Kobe please!! get me out on september 16th
and to fortaleza",Kobe,fortaleza,september 16th,,
17454,5.0,True,book,2,a_definir_apres_selection,"Need to book a luxury getaway for myself and 7 clients. Leaving from Vancouver after September 14th
What've you got availble in Naples?",Vancouver,Naples,September 14th,,
17465,5.0,True,book,5,a_definir_apres_selection,"I am young and rich and oh so cool and I want to give myself the best birthday bash ever just like the Kardashians, but better even. I need YOU to find me the BEST PLACE EVEEEER to go party with my crew of super cool girls.",,,,,
17485,5.0,True,book,5,a_definir_apres_selection,Drop in the bucket! Make sure they have the best birthday cake ever for me okay? Send the bill to my daddy bye.,,,,,
17486,5.0,True,book,2,a_definir_apres_selection,My lover and I just got married - like TODAY And we wanna fly off to Brazil for a week or so. Can you get us to Buenos Aires from Toronto for just under 5000 ?,Toronto,Buenos Aires,,,5000
17496,5.0,True,book,5,a_definir_apres_selection,That’s a relief … yeah lets do it please! When do we leave?,,,,,
17513,5.0,True,book,4,a_definir_apres_selection,"I am in the middle of closing a huge multi million deal and I need you to send me and my 2 clients to the ritziest place in Kobe, no expense to be spared.",,Kobe,,,
17535,5.0,True,book,5,a_definir_apres_selection,"Let's reserve that one then.  Thank you, my friend, you have been very helpful today.",,,,,
17544,5.0,True,book,4,a_definir_apres_selection,PLEASE GET ME ALL THE WAY TO CHICAGO,,CHICAGO,,,
17552,5.0,True,book,5,a_definir_apres_selection,lets do it,,,,,
17555,5.0,True,book,3,a_definir_apres_selection,"good i have 3 days off and wanna leave San Antonio. i only have 400 bucks so ill prob have to take a bus but if u can find me a flight that'd be sweet as hell. i'll go wherever, whenever",San Antonio,,,,400
17578,4.0,True,book,5,a_definir_apres_selection,That’s fine ; I am but a mere writer after all. And the length of stay certainly trumps the quality of residence. Please book it.,,,,,
17605,3.0,True,book,1,a_definir_apres_selection,"from 22nd-28nd of september i just wanna flee town and forget about work, family, my mortgage, responsibilities, my alcoholism, etc.. i am thinking Ciudad Juarez
from Dalle",Dalle,Ciudad Juarez,22nd,28nd of september,
17623,5.0,True,book,1,a_definir_apres_selection,ay bruh i got 3300 and some naggy ass parental figures i need out of my hair. where can u get 2 adults from maceio between like ... september 11th and 24th within my budgeT?,maceio,,september 11th,24th,3300
17635,5.0,True,book,5,a_definir_apres_selection,book it please,,,,,
17637,5.0,True,book,3,a_definir_apres_selection,Yes I need to go help 3 pit bulls before it's too late but I have to go where it's easiest and cheapest first. Everyone thinks I'm rich but I do this mainly out of love. Can you get me something in Mexico City for $2400,,Mexico City,,,$2400
17655,5.0,True,book,5,a_definir_apres_selection,"It sounds just fine to me, please go ahead and do the booking",,,,,
17662,4.0,True,book,4,a_definir_apres_selection,I need to get to Miami sometimes in the near future,,Miami,,,
17680,4.0,True,book,3,a_definir_apres_selection,san jose to guadalajara,san jose,guadalajara,,,
17713,5.0,True,book,3,a_definir_apres_selection,I want to fly from Jerusalem to Rio de Janeiro,Jerusalem,Rio de Janeiro,,,
17792,5.0,True,book,4,a_definir_apres_selection,My best friend Paris Hilton and I want to go all out for my birthday this year so you must find me the hippest place in Hiroshima okay?,,Hiroshima,,,
17812,5.0,True,book,5,a_definir_apres_selection,well of course business class yes go ahead send Paris the bill lol,,,,,
17814,5.0,True,book,4,a_definir_apres_selection,my assistant and I want to get to ciudad juarez over the next couple weeks to take care of a little chihuahua,,ciudad juarez,,,
17830,5.0,True,book,5,a_definir_apres_selection,let's book :wink:,,,,,
17832,3.0,True,book,4,a_definir_apres_selection,hi hey hello i need to get to Atlanta,,Atlanta,,,
17846,4.0,True,book,5,a_definir_apres_selection,I have never used this chat thing before I hope I am doing it right I need to book a most awesome vacation for my grandson and I,,,,,
17866,5.0,True,book,4,a_definir_apres_selection,I've got 9 days to take off this month.. any time is good. I was looking to see where I can go from Barcelona.,,Barcelona,,,
17896,4.0,True,book,5,a_definir_apres_selection,Ok let’s do it,,,,,
17899,5.0,True,book,3,a_definir_apres_selection,I want to go to Kingston from Queenstown with my bestie! Can you get me there? I want the best you have! Highest ratings!,Queenstown,Kingston,,,
17910,5.0,True,book,3,a_definir_apres_selection,Hi! I have 4 children and I would like to take them to Santa Cruz to visit their mom. We are in Monterrey.,Monterrey,Santa Cruz,,,
17924,5.0,True,book,5,a_definir_apres_selection,Hola! I need to go on a trip!,,,,,
17943,5.0,True,book,1,a_definir_apres_selection,I need to find something between september 8th and 27th for under 4300 from frankfurt,frankfurt,,september 8th,27th,4300
17958,4.0,True,book,3,a_definir_apres_selection,"I have 7 kids and we would like to go to Dublin. They want to see their mom, she works there. We live in Santa Cruz.",Santa Cruz,Dublin,,,
17971,5.0,True,book,2,a_definir_apres_selection,Miami from Goiania. 3400 max,Goiania,Miami,,,3400
17989,5.0,True,book,5,a_definir_apres_selection,Okay thanks for your help! I'll take it.,,,,,
17993,5.0,True,book,5,a_definir_apres_selection,Ok let's go for it,,,,,
17995,5.0,True,book,1,a_definir_apres_selection,I want to go somewhere from toronto. ideally between spt 9 and spt 24. we will be 1 adult and 4 children. we have 13700.,toronto,,spt 9,spt 24,13700
18004,5.0,True,book,4,a_definir_apres_selection,I want to go to queenstown for 6 days,,queenstown,,,
